episode,step,reward,moving_avg_reward,epsilon,loss,mean_q,mean_td_error
62,5550,-275.1277076952821,-177.30089245596287,0.9560625,2.3414082527160645,-7.153003692626953,22.09587860107422
63,5652,-331.7477096493857,-179.75242923681085,0.955255,1.9794316291809082,-6.264237880706787,14.90688419342041
64,5717,-82.2758003089277,-178.22935690981268,0.9547404166666666,3.010232448577881,-5.33411979675293,20.24883270263672
65,5775,-153.74550459638664,-177.8526822588369,0.95428125,3.6761856079101562,-7.011678695678711,21.15605926513672
66,5880,-190.01739239758217,-178.03699604881788,0.95345,3.975259780883789,-8.215011596679688,17.14593505859375
67,5951,-49.60150868235918,-176.12004847618417,0.9528879166666666,2.7903668880462646,-5.6746368408203125,18.798551559448242
68,6063,-271.14118166215405,-177.5174180818602,0.95200125,2.1024210453033447,-8.112567901611328,14.136056900024414
69,6165,-119.08132983218286,-176.67051825215475,0.9511937500000001,1.747780442237854,-8.776784896850586,17.74802017211914
70,6235,-97.37464493421925,-175.5377200618985,0.9506395833333333,2.5670087337493896,-7.44041633605957,14.064345359802246
71,6336,-158.33849751491942,-175.29547749081433,0.94984,2.287824869155884,-7.779187202453613,18.259719848632812
72,6439,-28.74534967218574,-173.2600590488889,0.9490245833333333,1.8506731986999512,-5.847420692443848,19.111648559570312
73,6524,-121.86728341171325,-172.55604842372213,0.9483516666666667,2.3045945167541504,-4.607809543609619,10.783821105957031
74,6631,-250.42020358451012,-173.60826673670573,0.9475045833333333,1.8833253383636475,-9.836848258972168,13.252220153808594
75,6702,-84.73517743713418,-172.42329221271146,0.9469425,2.6532082557678223,-3.363593816757202,15.061189651489258
76,6799,-191.04775837754485,-172.6683509780382,0.9461745833333334,1.691215991973877,-7.584611892700195,16.31416130065918
77,6896,-363.8013812684243,-175.1505981246666,0.9454066666666667,2.1188430786132812,-11.26047134399414,17.15280532836914
78,7003,-311.40216425416514,-176.89741307504477,0.9445595833333333,2.2155373096466064,-7.342690467834473,17.1003360748291
79,7082,-36.23556826204826,-175.11688339386762,0.9439341666666666,2.5935609340667725,-5.627248287200928,16.71213150024414
80,7161,-127.62038012935233,-174.5231771030612,0.94330875,1.9829760789871216,-4.966245651245117,11.041862487792969
81,7265,-127.1112695065657,-173.93784491051184,0.9424854166666666,1.2737443447113037,-10.566065788269043,18.488388061523438
82,7368,-78.10192650855782,-172.7691141982929,0.94167,2.2317371368408203,-6.289825439453125,16.58314323425293
83,7523,-187.53709279833083,-172.9470416513054,0.9404429166666667,3.220736026763916,-5.636589527130127,17.596832275390625
84,7609,-198.51607945093974,-173.2514349584439,0.9397620833333333,2.808772087097168,-8.444245338439941,20.635581970214844
85,7682,-98.46750445014055,-172.3716240112874,0.9391841666666667,3.7938313484191895,-3.7129006385803223,18.46636390686035
86,7780,-216.4415509501839,-172.8840650222048,0.9384083333333333,3.3880677223205566,-10.271016120910645,22.61180877685547
87,7871,-143.99548288665778,-172.5520123539801,0.9376879166666666,2.0351951122283936,-9.936653137207031,16.161052703857422
88,7950,-88.79262409147198,-171.60020112372433,0.9370625,3.00490140914917,-6.556766510009766,19.647668838500977
89,8061,-167.30414476661915,-171.55193082757708,0.93618375,2.656388521194458,-6.690757751464844,16.460237503051758
90,8192,-237.83521428323635,-172.28841175486218,0.9351466666666667,1.7876465320587158,-4.5146331787109375,8.340192794799805
91,8261,-79.17813814375467,-171.2652219349599,0.9346004166666667,1.8790751695632935,-7.158974647521973,16.113271713256836
92,8346,-158.65530631720804,-171.12815763476695,0.9339275,2.5877718925476074,-9.739818572998047,16.96747589111328
93,8460,-25.233823726710526,-169.55940135618567,0.933025,2.2046422958374023,-10.963471412658691,18.14130210876465
94,8588,-256.37560069179915,-170.48297794486243,0.9320116666666667,2.1578516960144043,-4.3856520652771,19.19670295715332
95,8645,-136.37833194944037,-170.1239816712264,0.9315604166666667,1.5333892107009888,-6.174968719482422,9.079291343688965
96,8751,-88.67416193271723,-169.27554604895028,0.9307212499999999,3.4370203018188477,-9.03055191040039,24.861286163330078
97,8847,-426.63336938833163,-171.92871948543873,0.92996125,1.8880125284194946,-6.726655006408691,14.11185359954834
98,8922,-229.8218967411192,-172.51946619212936,0.9293675,2.0430660247802734,-6.3887858390808105,15.372865676879883
99,9010,-163.53737316002457,-172.42873797968383,0.9286708333333333,3.3877246379852295,-4.803242206573486,19.01363182067871
100,9127,-91.51790998406368,-171.61962969972762,0.9277445833333333,2.7411839962005615,-3.2059133052825928,12.635248184204102
101,9251,-11.270156522792277,-169.83271116303692,0.9267629166666667,2.7860159873962402,-13.377647399902344,13.97630500793457
102,9337,-70.38060449865507,-169.7133956269401,0.9260820833333333,2.211512565612793,-4.575824737548828,15.207412719726562
103,9432,-203.0105352673957,-167.8114972348226,0.92533,1.9000341892242432,-9.262384414672852,15.425619125366211
104,9530,-325.19271365311636,-169.5018577510296,0.9245541666666667,2.2817463874816895,-5.723815441131592,13.756494522094727
105,9605,-83.96399317224385,-170.3380953630093,0.9239604166666666,2.1964032649993896,-11.341038703918457,16.992408752441406
106,9742,-137.03423220994742,-170.47546338701778,0.9228758333333333,2.9452478885650635,-8.843636512756348,16.02000617980957
107,9850,-329.92192913863994,-172.67375466421046,0.9220208333333333,2.4372129440307617,-10.042557716369629,13.511505126953125
108,9936,-100.80648118097008,-172.5473294234711,0.92134,2.839932680130005,-15.654934883117676,17.635086059570312
109,10016,-144.7464810777348,-173.1307323258911,0.9207066666666667,1.4568686485290527,-8.552165031433105,12.672632217407227
110,10151,-130.5479237537361,-172.87384053203766,0.9196379166666667,1.9738905429840088,-7.2442097663879395,12.795731544494629
111,10235,-143.37405799584553,-173.3712216364139,0.9189729166666667,1.8968088626861572,-3.07242488861084,11.13459587097168
112,10337,-117.4062766975692,-171.83498978422685,0.9181654166666666,1.2536492347717285,-12.46989631652832,22.48291015625
113,10402,-74.43464495913881,-171.64039444701604,0.9176508333333333,2.287555456161499,-11.050481796264648,21.139175415039062
114,10525,-149.87445386153468,-169.95962909507517,0.9166770833333333,1.5655031204223633,-6.378674507141113,10.38491439819336
115,10634,1.2587295571758688,-168.48231772924322,0.9158141666666667,0.9219198822975159,-2.336904525756836,12.088529586791992
116,10723,-99.53999068589046,-168.68328540190248,0.9151095833333334,2.2568342685699463,-5.72162389755249,14.087811470031738
117,10836,-219.8876267422021,-166.37893155243316,0.914215,1.4838674068450928,-8.964171409606934,20.359954833984375
118,10963,-63.635989415624344,-165.88776641662025,0.9132095833333334,2.0597329139709473,-7.605446815490723,10.404576301574707
119,11052,-176.69084786492755,-165.56596167954945,0.912505,4.614088535308838,-16.18642807006836,23.479671478271484
120,11138,-100.70827715973223,-164.3973058277639,0.9118241666666667,2.222395181655884,-8.794584274291992,14.489845275878906
121,11274,-164.34810057925023,-165.0597905816295,0.9107475,2.4034337997436523,-8.576494216918945,16.864086151123047
122,11357,-131.2868520206062,-164.61180677478825,0.9100904166666667,2.799133539199829,-9.443076133728027,17.520795822143555
123,11455,-348.4496313560154,-166.37116023411957,0.9093145833333334,2.195261240005493,-10.237890243530273,17.042797088623047
124,11549,-162.0027582231626,-165.27691894425934,0.9085704166666667,2.1454339027404785,-10.662400245666504,11.673948287963867
125,11653,-192.44519256156144,-166.04890556503042,0.9077470833333333,1.3230851888656616,-11.26549243927002,16.095399856567383
126,11795,-56.37306810828646,-164.58234284422377,0.9066229166666666,1.8259458541870117,-4.273656845092773,15.93306827545166
127,11906,-110.89107545584143,-161.24729021584614,0.9057441666666667,1.5729546546936035,0.10549890995025635,12.042664527893066
128,11990,-185.5915461354254,-160.66302283028628,0.9050791666666667,4.109188079833984,-14.406792640686035,20.810619354248047
129,12068,-102.01308869581626,-160.90662321070516,0.9044616666666667,2.0401248931884766,-6.1536030769348145,10.575011253356934
130,12127,-115.67657076433417,-161.0590745477778,0.9039945833333334,1.2548656463623047,-1.1131865978240967,10.638023376464844
131,12272,-69.95289903620494,-158.77050151726337,0.9028466666666667,3.506747245788574,-13.64279842376709,17.659290313720703
132,12335,-68.06005964964628,-154.93649389530773,0.9023479166666667,2.2174506187438965,-4.157073974609375,18.14266586303711
133,12444,-97.04250277577613,-155.1452036702129,0.901485,2.032824993133545,-7.962705612182617,10.918133735656738
134,12540,-91.96753181378753,-152.82211117112934,0.900725,1.7749358415603638,-5.725001811981201,15.43620491027832
135,12642,-201.87743953281057,-153.8617094503547,0.8999175,1.6490461826324463,-6.978087902069092,11.911886215209961
136,12733,-79.1350760234126,-152.02231017441684,0.8991970833333334,2.0220229625701904,-7.847699165344238,14.039905548095703
137,12835,-121.87158502233018,-152.07068787142083,0.8983895833333333,2.2418923377990723,-15.364145278930664,13.174086570739746
138,12949,-89.27645566609013,-153.03762462315078,0.8974870833333334,3.6322295665740967,-11.358119010925293,15.970719337463379
139,13079,-82.33241379132414,-153.11787010412914,0.8964579166666666,2.8409156799316406,-9.282600402832031,16.958892822265625
140,13147,-18.377477620446044,-151.37065916469209,0.8959195833333333,1.7476110458374023,-7.787260055541992,14.910728454589844
141,13217,-36.43151098637743,-150.8731518339954,0.8953654166666667,1.1132025718688965,-12.763347625732422,12.219344139099121
142,13299,-105.02502427695326,-150.02941247990222,0.89471625,2.351717948913574,-9.855432510375977,14.294818878173828
143,13390,-92.84941738254656,-149.52369354321817,0.8939958333333333,1.7511401176452637,-10.287982940673828,13.74672794342041
144,13499,-165.47789271434857,-149.4700424586069,0.8931329166666666,1.6765868663787842,-9.83303451538086,13.601907730102539
145,13587,-214.90094999253097,-147.38538821555332,0.89243625,2.330109119415283,-10.60093879699707,11.688217163085938
146,13689,-78.66094049204223,-147.28341664910985,0.89162875,2.431593418121338,-8.519876480102539,16.23695945739746
147,13757,-57.09259853274041,-146.9051799692461,0.8910904166666667,2.2640933990478516,-6.832930564880371,12.391276359558105
148,13838,-99.12639372589089,-146.91221241931567,0.8904491666666667,2.305208683013916,-5.406780242919922,13.948003768920898
149,13900,-111.82323558542494,-145.0527580946383,0.8899583333333333,2.296510696411133,-6.933012008666992,13.963995933532715
150,13989,-79.35033748134191,-142.96981788286027,0.88925375,1.6025757789611816,-3.9427504539489746,11.446496963500977
151,14070,-125.30831365317569,-142.2520097265001,0.8886125,1.4667826890945435,-9.955741882324219,11.425919532775879
152,14182,-183.32333098254537,-142.77778582114647,0.8877258333333333,1.4834885597229004,-9.25314712524414,15.993318557739258
153,14280,-87.28833388576126,-142.13579707309154,0.88695,1.262758731842041,-5.016211032867432,8.794100761413574
154,14383,-260.8364652450324,-142.72680199903573,0.8861345833333334,1.0683321952819824,-13.38986873626709,9.913318634033203
155,14472,-108.6318772058836,-142.34752226220743,0.88543,2.0510311126708984,-10.830141067504883,14.569730758666992
156,14547,-95.40941944755934,-142.05494070667137,0.88483625,1.1698405742645264,-9.861924171447754,10.463289260864258
157,14610,-59.512042369414914,-139.41840004261357,0.8843375,1.8204379081726074,-11.958778381347656,16.54401206970215
158,14719,-4.764350054259353,-138.1822925214006,0.8834745833333333,1.4574342966079712,-3.7201128005981445,10.323892593383789
159,14787,-127.84105609527361,-138.70867755723572,0.88293625,1.6217262744903564,-9.463113784790039,13.674072265625
160,14909,-155.5295297518524,-138.86747514868117,0.8819704166666666,1.2184337377548218,-7.333876609802246,11.881172180175781
161,15027,-206.2397944332418,-140.699979708252,0.88103625,1.051285982131958,-5.648312091827393,8.955255508422852
162,15129,-126.10179004866677,-139.20972053178582,0.88022875,1.350454330444336,-14.450204849243164,12.732742309570312
163,15214,-49.45681280539141,-136.38681156334587,0.8795558333333333,1.3395957946777344,-4.027444839477539,10.35727310180664
164,15355,-108.69705462043825,-136.65102410646097,0.8784395833333334,2.032538414001465,-2.4578022956848145,10.969734191894531
165,15441,-102.73514035614625,-136.14092046405855,0.87775875,1.4564096927642822,-10.459196090698242,12.036481857299805
166,15553,-104.39329201275154,-135.28467946021024,0.8768720833333333,2.194736957550049,5.01125955581665,10.51324462890625
167,15682,-72.05850592342621,-135.50924943262092,0.8758508333333334,3.3822999000549316,-17.013195037841797,19.65203857421875
168,15787,-90.30454256688155,-133.7008830416682,0.8750195833333333,2.2127676010131836,-1.4991991519927979,10.481521606445312
169,15879,-306.72314455208436,-135.5773011888672,0.87429125,2.461698293685913,-11.360967636108398,13.217572212219238
170,16007,-101.40874317753071,-135.61764217130033,0.8732779166666667,2.504795789718628,-1.415837287902832,18.816699981689453
171,16123,-61.90702983930554,-134.65332749454421,0.8723595833333333,2.836394786834717,-18.771528244018555,22.117965698242188
172,16215,-353.50877616112655,-137.90096175943364,0.8716312500000001,1.9037402868270874,-4.8908185958862305,16.664405822753906
173,16336,-89.50458905358674,-137.57733481585237,0.8706733333333334,2.154792547225952,-12.64017391204834,12.486026763916016
174,16482,-231.18862497790815,-137.38501902978632,0.8695174999999999,2.9863786697387695,-14.54157543182373,14.532513618469238
175,16580,-46.97446044380733,-137.00741185985308,0.8687416666666667,1.3281415700912476,-4.677742004394531,12.006906509399414
176,16650,-109.78080225782847,-136.19474229865588,0.8681875,2.1241893768310547,-6.777650833129883,13.1780366897583
177,16730,-94.61364490672146,-133.50286493503884,0.8675541666666666,1.907561182975769,-6.115133285522461,16.286453247070312
178,16834,-92.33834371874991,-131.3122267296847,0.8667308333333333,0.8934512138366699,-5.4669623374938965,10.895157814025879
179,16968,-51.0374294339329,-131.46024534140355,0.8656699999999999,1.4668365716934204,-3.469468116760254,10.367437362670898
180,17055,-80.63280149814844,-130.99036955509152,0.86498125,1.5227952003479004,-8.281381607055664,12.62630844116211
181,17190,-139.9833131850795,-131.11908999187665,0.8639125000000001,1.8199666738510132,-2.336301565170288,12.601104736328125
182,17283,-106.60924035064984,-131.40416313029758,0.86317625,1.4113445281982422,-8.72842788696289,12.15564250946045
183,17397,-121.46147922088174,-130.74340699452307,0.86227375,2.00386381149292,-3.5536890029907227,11.99528980255127
184,17498,-146.5659512833342,-130.223905712847,0.8614741666666667,1.8349453210830688,-6.216927528381348,11.329179763793945
185,17572,-68.46048692862517,-129.92383553763185,0.8608883333333334,2.3687052726745605,-2.1794252395629883,12.888639450073242
186,17660,-200.63150104096178,-129.76573503853965,0.8601916666666667,1.8143649101257324,-9.320148468017578,11.751067161560059
187,17799,-37.908354935339126,-128.70486375902647,0.85909125,2.10892391204834,-11.921539306640625,15.675607681274414
188,17865,-75.30736657462631,-128.570011183858,0.85856875,2.5846800804138184,-7.584462642669678,18.576087951660156
189,17976,-130.15343580540338,-128.19850409424586,0.8576900000000001,1.5982606410980225,-4.258028984069824,13.699366569519043
190,18094,-167.4719769630504,-127.494871721044,0.8567558333333334,1.427517294883728,0.9468876123428345,12.071537971496582
191,18169,-75.65121100379696,-127.4596024496444,0.8561620833333333,1.1846935749053955,-4.5860371589660645,9.432269096374512
192,18295,-52.77545182075432,-126.40080390467988,0.8551645833333333,1.7147204875946045,-5.779240131378174,12.068206787109375
193,18413,-99.24372267409622,-127.14090289415371,0.8542304166666667,1.9963644742965698,-7.408260822296143,8.444090843200684
194,18507,-356.50094384780226,-128.14215632571376,0.85348625,1.808760643005371,-5.574891090393066,10.296981811523438
195,18652,-113.85258831661062,-127.91689888938548,0.8523383333333333,2.6761748790740967,-3.7498505115509033,12.797304153442383
196,18719,-116.69844642634882,-128.1971417343218,0.8518079166666667,1.6049208641052246,-15.360822677612305,11.64372444152832
197,18787,-112.09687988080879,-125.05177683924656,0.8512695833333334,1.6890146732330322,-3.117147207260132,10.356529235839844
198,18936,-297.2576871372286,-125.72613474320765,0.85009,2.185263156890869,-17.372936248779297,13.247636795043945
199,19000,-63.57655114841197,-124.72652652309151,0.8495833333333334,0.8736656308174133,-9.761072158813477,14.622549057006836
200,19108,-98.01668260118718,-124.79151424926275,0.8487283333333333,1.0283911228179932,1.0457322597503662,12.286012649536133
201,19241,-114.59915855395246,-125.82480426957434,0.8476754166666667,1.3183454275131226,-17.059188842773438,16.265336990356445
202,19339,-158.7828913751393,-126.70882713833919,0.8468995833333334,0.5943366885185242,-5.076776504516602,9.684969902038574
203,19476,-74.85471426703359,-125.42726892833558,0.845815,2.226740837097168,-4.844464302062988,18.851638793945312
204,19584,-118.38282613890031,-123.35917005319345,0.8449599999999999,1.0239673852920532,4.313686370849609,7.431636333465576
205,19701,-132.7523628888668,-123.84705375035966,0.84403375,0.9922139644622803,-7.203813076019287,8.254469871520996
206,19820,-76.15539343119421,-123.23826536257212,0.8430916666666667,2.9114625453948975,-3.08225679397583,17.518381118774414
207,19916,-114.34677362282068,-121.08251380741395,0.8423316666666667,0.40658196806907654,-6.8188042640686035,9.871613502502441
208,19991,-33.680104021250145,-120.41125003581674,0.8417379166666666,1.0953757762908936,-8.358375549316406,13.429447174072266
209,20116,-123.24913110453325,-120.1962765360847,0.8407483333333333,1.3354133367538452,-16.139144897460938,13.578426361083984
210,20174,-115.46228481762991,-120.04542014672364,0.8402891666666666,2.70622181892395,-8.3280029296875,14.042207717895508
211,20270,-67.41761898665214,-119.2858557566317,0.8395291666666667,1.5401532649993896,-5.4695048332214355,8.65886402130127
212,20385,-133.0711663513253,-119.44250465316925,0.83861875,1.9580767154693604,-3.771247625350952,11.959848403930664
213,20522,-109.46138573953755,-119.79277206097326,0.8375341666666667,2.1871986389160156,-12.950592041015625,17.060447692871094
214,20609,-103.13536899601839,-119.32538121231809,0.8368454166666667,2.3958489894866943,-9.951889038085938,16.77847671508789
215,20723,-139.56346758873812,-120.73360318377723,0.8359429166666666,1.2004799842834473,-10.656689643859863,12.96455192565918
216,20832,-138.5779855549393,-121.12398313246773,0.83508,2.103419303894043,2.5286433696746826,13.712434768676758
217,20920,-130.53620927309314,-120.23046895777662,0.8343833333333334,1.2017475366592407,-1.9064632654190063,12.522361755371094
218,20989,-88.41619635893383,-120.47827102720974,0.8338370833333333,1.4132840633392334,-7.662539482116699,12.934852600097656
219,21060,-137.63836334197117,-120.08774618198018,0.833275,0.9771082401275635,-7.938920974731445,9.063294410705566
220,21141,-106.49514167865026,-120.14561482716935,0.8326337500000001,1.5988603830337524,-16.99925994873047,11.477338790893555
221,21233,-107.4410377692462,-119.57654419906929,0.8319054166666666,1.2053881883621216,-3.3583507537841797,9.641693115234375
222,21310,-46.926285018134124,-118.73293852904459,0.8312958333333333,3.2891714572906494,3.399693250656128,16.5166015625
223,21421,-119.02224412214987,-116.43866465670594,0.8304170833333333,0.6356527805328369,1.287604808807373,8.606527328491211
224,21550,6.610282461187538,-114.75253424986244,0.8293958333333333,2.7518534660339355,-10.529961585998535,16.59686279296875
225,21620,-111.93377719405663,-113.9474200961874,0.8288416666666667,1.3258881568908691,-2.6944761276245117,9.171516418457031
226,21745,-99.4512630126187,-114.37820204523072,0.8278520833333334,0.8014721870422363,0.12719392776489258,5.556087970733643
227,21845,-160.52988596623737,-114.87459015033468,0.8270604166666666,2.2249293327331543,-11.108203887939453,14.803417205810547
228,21921,-74.09825375704841,-113.75965722655091,0.82645875,2.4623069763183594,-1.8900623321533203,16.22854232788086
229,22005,-143.309103483558,-114.17261737442831,0.82579375,1.7924256324768066,-3.708784580230713,11.565908432006836
230,22074,-81.55317504007327,-113.83138341718572,0.8252475,1.3054242134094238,-17.608304977416992,10.863982200622559
231,22192,-41.36477439943488,-113.545502170818,0.8243133333333333,0.8196978569030762,-4.062744617462158,7.2594499588012695
232,22290,-92.46592116525316,-113.78956078597406,0.8235375,1.7577159404754639,-1.1137943267822266,8.590715408325195
233,22398,-33.95598775678263,-113.15869563578411,0.8226825,2.530259609222412,-11.029050827026367,12.407654762268066
234,22493,-82.51404639287998,-113.06416078157504,0.8219304166666667,1.4639301300048828,-9.741046905517578,13.324993133544922
235,22579,-58.650074071767975,-111.63188712696461,0.8212495833333333,1.282850742340088,-5.714839935302734,11.5203275680542
236,22661,-49.46811023934645,-111.33521746912396,0.8206004166666667,1.9674513339996338,-1.912604808807373,15.355489730834961
237,22733,-58.94519398669995,-110.70595355876765,0.8200304166666667,2.0382089614868164,-11.576459884643555,15.138178825378418
238,22867,-100.82926617987559,-110.8214816639055,0.8189695833333334,2.415768623352051,-1.1080433130264282,16.333148956298828
239,22972,-81.43698568406616,-110.81252738283293,0.8181383333333333,1.8674873113632202,-7.371928691864014,11.970800399780273
240,23056,-80.17725988510527,-111.43052520547954,0.8174733333333334,1.282873272895813,-10.41417121887207,9.326807022094727
241,23200,-55.537772389160054,-111.62158781950735,0.8163333333333334,2.477449893951416,-8.342517852783203,19.352006912231445
242,23277,-101.35255632016728,-111.5848631399395,0.81572375,0.8729643225669861,2.0377213954925537,5.834893703460693
243,23382,-41.91520455476666,-111.0755210116617,0.8148925,1.428260326385498,-12.994280815124512,9.663700103759766
244,23473,-172.26532982515837,-111.14339538276981,0.8141720833333334,1.6704356670379639,-3.421588659286499,14.168784141540527
245,23582,-92.85241739130132,-109.92291005675752,0.8133091666666666,2.2630624771118164,-11.712095260620117,16.264925003051758
246,23679,-94.57259055498974,-110.08202655738698,0.81254125,1.8498367071151733,-0.3928389549255371,11.24071979522705
247,23774,-99.45695040717301,-110.50567007613132,0.8117891666666667,1.6188364028930664,-10.463165283203125,11.437718391418457
248,23837,-66.1076258030017,-110.17548239690242,0.8112904166666667,2.8065435886383057,-6.142075538635254,14.22043228149414
249,23975,-228.68628514002796,-111.34411289244845,0.8101979166666666,2.330793857574463,-5.108517646789551,14.4414701461792
250,24047,-70.81834199892045,-111.25879293762424,0.8096279166666667,2.8355584144592285,-9.352300643920898,21.341215133666992
251,24191,-95.59502961227517,-110.96166009721523,0.8084879166666666,0.91501384973526,-11.4443941116333,10.873473167419434
252,24270,-64.8194349296127,-109.77662113668588,0.8078624999999999,2.3361716270446777,2.340014934539795,12.524148941040039
253,24338,-92.23932320809814,-109.82613102990925,0.8073241666666666,1.957383155822754,-1.2507646083831787,11.246906280517578
254,24439,-72.40626388197734,-107.94182901627872,0.8065245833333333,1.1906254291534424,-12.940472602844238,14.218631744384766
255,24570,-24.828882045862414,-107.10379906467848,0.8054875,0.8248400688171387,-1.3071873188018799,11.506927490234375
256,24687,-96.66082308378643,-107.11631310104076,0.80456125,2.0618324279785156,12.505178451538086,10.291509628295898
257,24764,-59.721980355378165,-107.1184124809004,0.8039516666666666,2.05108904838562,-2.702080726623535,13.459704399108887
258,24897,-92.99703851451477,-108.00073936550297,0.80289875,0.6859235763549805,0.4765281677246094,6.08437967300415
259,24963,-88.47939107591431,-107.60712271530937,0.80237625,1.0968263149261475,2.832030773162842,7.074036121368408
