episode,step,reward,moving_avg_reward,epsilon,loss,mean_q,mean_td_error
61,5433,-22.989338476160356,-175.69717417335107,0.95698875,1.6920166015625,-1.5935919284820557,2.0162482261657715
62,5550,-275.1277076952821,-177.30089245596287,0.9560625,1.5633187294006348,-0.7597625255584717,1.8323376178741455
63,5652,-331.7477096493857,-179.75242923681085,0.955255,1.49925696849823,-1.464200496673584,1.7530969381332397
64,5717,-82.2758003089277,-178.22935690981268,0.9547404166666666,2.999055862426758,-1.7870945930480957,3.2601983547210693
65,5775,-153.74550459638664,-177.8526822588369,0.95428125,1.6801507472991943,-1.4345850944519043,1.9426264762878418
66,5880,-190.01739239758217,-178.03699604881788,0.95345,2.0420217514038086,-1.44024658203125,2.319174289703369
67,5951,-49.60150868235918,-176.12004847618417,0.9528879166666666,0.5574579834938049,-1.1812851428985596,0.8177015781402588
68,6063,-248.21153965792638,-177.18021746415096,0.95200125,3.261023998260498,-0.8851905465126038,3.608994960784912
69,6165,-119.08132983218286,-176.33820459991955,0.9511937500000001,2.104790449142456,-0.8130903840065002,2.404308557510376
70,6235,-97.37464493421925,-175.2101537475524,0.9506395833333333,2.764453887939453,-1.3707878589630127,3.03603458404541
71,6336,-158.33849751491942,-174.97252478652942,0.94984,1.0148062705993652,-0.9475997090339661,1.3187172412872314
72,6439,-28.74534967218574,-172.9415917988302,0.9490245833333333,0.8450170159339905,-1.7931231260299683,1.1146637201309204
73,6524,-121.86728341171325,-172.2419437387327,0.9483516666666667,0.2225656360387802,0.07529890537261963,0.4998789429664612
74,6631,-250.42020358451012,-173.2984067096216,0.9475045833333333,1.700480341911316,-0.6557579636573792,1.9279956817626953
75,6709,-1.2057098265321429,-171.00383741784705,0.9468870833333334,1.7911362648010254,-0.2805272936820984,2.0317723751068115
76,6793,-128.24980255386149,-170.44128432753143,0.9462220833333334,0.9425230026245117,-0.764298141002655,1.2284200191497803
77,6892,-308.501668735194,-172.23427633282577,0.9454383333333334,0.15523627400398254,-0.675207793712616,0.37052884697914124
78,6977,-116.18805291916583,-171.51573500700962,0.9447654166666667,3.05474853515625,-1.079012155532837,3.313333034515381
79,7071,-109.76588030784488,-170.73409127664044,0.94402125,3.1415507793426514,-1.2658027410507202,3.490396499633789
80,7161,-108.77815342337718,-169.95964205347465,0.94330875,0.6953282356262207,-0.6946233510971069,1.0308881998062134
81,7265,-127.1112695065657,-169.43064979980912,0.9424854166666666,1.8248472213745117,0.002731233835220337,2.143421173095703
82,7368,-78.10192650855782,-168.31688488162314,0.94167,0.8317461013793945,-1.7288804054260254,1.0991928577423096
83,7527,-184.3110915167,-168.5095861663831,0.94041125,1.7569299936294556,0.5994753837585449,2.0292961597442627
84,7661,-323.8680246195444,-170.35909138606357,0.9393504166666666,0.22337934374809265,0.1904483288526535,0.5173220038414001
85,7822,-317.7329978588284,-172.09290205044903,0.9380758333333333,0.2874709665775299,0.1139189600944519,0.5756016969680786
86,7956,-332.2466041113697,-173.95515439999463,0.937015,1.701577067375183,-0.9573845863342285,1.9643514156341553
87,8052,-127.86234539470956,-173.425351997635,0.936255,1.1419199705123901,-1.2211294174194336,1.4995307922363281
88,8146,-406.9367642608843,-176.07889077335378,0.9355108333333333,1.971841812133789,2.3370234966278076,2.310380220413208
89,8221,-325.0004449622985,-177.7521666631172,0.9349170833333333,0.38240498304367065,0.8450362682342529,0.6647038459777832
90,8337,-129.05847861098277,-177.21112568476016,0.93399875,0.34297725558280945,-0.041556864976882935,0.6396622657775879
91,8452,-94.26841644503162,-176.29966734146643,0.9330883333333333,3.35514235496521,0.9915209412574768,3.63775634765625
92,8593,-137.7249919472803,-175.88037739152963,0.9319720833333334,0.4831646680831909,0.7993394136428833,0.7717713713645935
93,8729,49.401661351872264,-173.4579898781597,0.9308954166666666,1.8330042362213135,-1.0373053550720215,2.1393327713012695
94,8797,-200.20845815225573,-173.74256932788415,0.9303570833333333,0.3181201219558716,1.8677451610565186,0.6331759095191956
95,8880,-119.82110167241387,-173.17497493151075,0.9297,1.9240676164627075,-1.2130045890808105,2.2029080390930176
96,8959,-71.44480621688558,-172.11528567406677,0.9290745833333334,0.2175866663455963,1.2303287982940674,0.4994569718837738
97,9060,-155.56335330566756,-171.94464719604204,0.928275,0.7335082292556763,3.0747838020324707,1.0386559963226318
98,9163,-251.36564439482441,-172.75506553480514,0.9274595833333333,2.6364169120788574,0.7452406883239746,2.935460329055786
99,9235,-54.51686771752772,-171.5607403043276,0.9268895833333334,0.7915360927581787,1.880570411682129,1.1138038635253906
100,9388,-242.51810224716192,-172.27031392375594,0.9256783333333334,1.8899532556533813,2.367952823638916,2.163213014602661
101,9496,-104.582250200716,-171.4165163238444,0.9248233333333333,0.38701945543289185,1.4579370021820068,0.670998752117157
102,9612,-264.7081012178645,-173.24047575493972,0.923905,1.7650433778762817,2.2466039657592773,2.0565783977508545
103,9708,-76.8876150188195,-170.07734816033644,0.923145,2.577133893966675,2.035003185272217,2.859652042388916
104,9826,-110.81181357896102,-169.62389967580185,0.9222108333333333,0.3392030596733093,2.73726224899292,0.6004990339279175
105,9906,-300.0630754967072,-172.6211281110262,0.9215775,0.1891542226076126,2.009931802749634,0.4395744502544403
106,9980,-78.4992795324285,-172.1731466082595,0.9209916666666667,1.6502654552459717,1.8104820251464844,1.9383296966552734
107,10073,-313.36854825827237,-174.20590407664852,0.9202554166666667,0.15660518407821655,5.582776069641113,0.4259490966796875
108,10157,-133.30068852893461,-174.40442090938876,0.9195904166666666,0.44444745779037476,0.13350129127502441,0.7186048030853271
109,10255,-115.47593467170337,-174.6951183477485,0.9188145833333333,0.8109209537506104,3.1503777503967285,1.061316728591919
110,10378,-141.2161886553826,-174.54490920291147,0.9178408333333333,0.7757809162139893,2.146317958831787,1.0686103105545044
111,10451,-174.63824833408034,-175.35493221067009,0.9172629166666667,0.280398964881897,4.6626458168029785,0.550427258014679
112,10563,-149.4860318259914,-174.13949790976727,0.91637625,1.5547714233398438,2.5217840671539307,1.822603702545166
113,10640,-106.26459347354208,-174.26320205770043,0.9157666666666666,1.6777124404907227,3.335386276245117,1.9691861867904663
114,10739,-109.78722102209571,-172.18156437736516,0.9149829166666666,0.8201095461845398,-0.5028847455978394,1.1405351161956787
115,10848,-275.5417536246134,-173.47225784335114,0.91412,0.5069848299026489,1.7647591829299927,0.7910184860229492
116,10956,-111.21312900170058,-173.7899568991685,0.913265,2.2240662574768066,2.9249582290649414,2.5168309211730957
117,11039,-466.9166173690907,-173.9558929559681,0.9126079166666666,0.37195512652397156,0.8542640209197998,0.7373534440994263
118,11141,-134.04092151831588,-174.16877714118206,0.9118004166666667,2.0460715293884277,2.9158377647399902,2.3111276626586914
119,11218,-64.43702176987566,-172.72443414316075,0.9111908333333334,1.4417883157730103,5.6792144775390625,1.7007461786270142
120,11290,-78.07331108521771,-171.32942863063,0.9106208333333333,2.0673911571502686,2.3549022674560547,2.358419179916382
121,11385,-211.4632749456122,-172.46306512815926,0.90986875,2.224715232849121,2.0246188640594482,2.5113325119018555
122,11518,-135.66176725805062,-172.0588304736924,0.9088158333333334,1.7344390153884888,0.6798429489135742,1.981071949005127
123,11649,-54.984163967269,-170.8835292591363,0.90777875,0.6633213758468628,3.3417181968688965,0.9526755809783936
124,11776,-91.97650774868046,-169.08902546453126,0.9067733333333333,0.5425902009010315,2.758291721343994,0.847015380859375
125,11884,-123.93187824635147,-169.1758789421503,0.9059183333333334,1.3860511779785156,4.395174980163574,1.7157487869262695
126,11978,-53.99581236241126,-167.68554366388489,0.9051741666666666,3.552797317504883,-2.209326982498169,3.822718620300293
127,12045,-125.66438321078819,-164.49822411305666,0.90464375,0.14303797483444214,8.350813865661621,0.3950909376144409
128,12112,-116.60356498630651,-163.22407691600563,0.9041133333333333,0.38583242893218994,6.268054962158203,0.6900870203971863
129,12184,-121.2621056882363,-163.6601674663487,0.9035433333333334,1.0130655765533447,5.035215377807617,1.3327102661132812
130,12284,-147.84810792676817,-164.13433417504572,0.9027516666666666,1.1673979759216309,3.9222676753997803,1.4553773403167725
131,12396,-108.95075706519287,-162.23573972482117,0.901865,1.9319238662719727,3.2640345096588135,2.232090950012207
132,12466,-82.03930886067488,-158.5415245949758,0.9013108333333333,1.2891379594802856,2.414644479751587,1.5994718074798584
133,12561,-94.49401668189232,-158.72474950894212,0.90055875,1.8012230396270752,5.937087535858154,2.0894534587860107
134,12683,-204.01493853891162,-157.52213107710983,0.8995929166666666,0.17638522386550903,6.6049323081970215,0.4778633117675781
135,12787,-104.07737147397741,-157.58372867574684,0.8987695833333333,1.3986032009124756,1.804284691810608,1.7178447246551514
136,12867,-342.3265484797775,-158.37624412437265,0.89813625,1.4053895473480225,4.31933069229126,1.700411081314087
137,12939,-122.50574091073196,-158.43096338026066,0.89756625,5.189574241638184,1.4979417324066162,5.464731216430664
138,13060,-119.21492275585103,-159.69728480288822,0.8966083333333333,0.8250839114189148,3.787524700164795,1.1283328533172607
139,13156,-337.94452752514695,-162.3336514212048,0.8958483333333334,2.45363450050354,3.501323699951172,2.7776906490325928
140,13224,-42.55885090271197,-160.8282542145904,0.89531,0.4226093292236328,9.171680450439453,0.7163313031196594
141,13301,-36.126953776413856,-160.32770131179407,0.8947004166666667,0.16663718223571777,6.491194725036621,0.44426169991493225
142,13379,-91.52948785681664,-159.3490065934995,0.8940829166666666,0.45633500814437866,6.132941246032715,0.7843581438064575
143,13490,-162.97479285111734,-159.54454141150117,0.8932041666666667,4.149984836578369,3.858412504196167,4.470071315765381
144,13583,-148.84019185194768,-159.32451331826593,0.8924679166666667,0.5306808948516846,7.555771827697754,0.8322739005088806
145,13719,-125.21719777970358,-156.34302155308404,0.89139125,0.6624128818511963,0.36830565333366394,0.9947554469108582
146,13811,-69.44847604867397,-156.14892534220692,0.8906629166666666,3.895143508911133,1.8405742645263672,4.19514799118042
147,13917,-214.39286622659301,-157.34369133928166,0.88982375,1.1549181938171387,7.729711055755615,1.4386296272277832
148,13992,-69.13958294694828,-157.05085568156184,0.88923,5.748126983642578,1.1945431232452393,6.029233932495117
149,14079,-65.69129826260851,-154.7300819836563,0.8885412500000001,0.33711519837379456,5.889567852020264,0.6876217126846313
150,14161,-78.35717214305448,-152.63721011849537,0.8878920833333334,1.12895667552948,4.71048641204834,1.4477176666259766
151,14240,-104.04231182132119,-151.70674194381664,0.8872666666666666,5.85423469543457,-1.517747163772583,6.150379180908203
152,14354,-163.91400573205206,-152.0384247859581,0.8863641666666666,3.833637237548828,6.224844932556152,4.142812252044678
153,14472,-100.68210668287982,-151.53037376587437,0.88543,1.5105432271957397,7.443728446960449,1.8316047191619873
154,14569,-18.649368575106223,-149.6995077251193,0.8846620833333334,1.9863495826721191,3.679508686065674,2.2944674491882324
155,14673,-174.38615623936877,-149.97777077862582,0.88383875,3.4838457107543945,7.2609100341796875,3.7818174362182617
156,14747,-96.61900484867343,-149.6972850771009,0.8832529166666667,0.6185110807418823,3.987135171890259,0.917314350605011
157,14876,-26.31038034745373,-146.72872779282346,0.8822316666666666,1.644413948059082,8.09172534942627,1.9143669605255127
158,14983,-98.19033736828251,-146.42688014475073,0.8813845833333334,3.4133262634277344,2.4881274700164795,3.725592613220215
159,15087,-297.2653386221389,-148.6475080058545,0.88056125,0.845142126083374,5.290005683898926,1.1327191591262817
160,15188,-63.240388724733535,-147.88341418702876,0.8797616666666667,0.5853205919265747,9.379899024963379,0.8632960915565491
161,15329,-14.562456886972484,-147.7991453711369,0.8786454166666666,2.989316940307617,2.80745005607605,3.284757137298584
162,15438,-141.02440209322071,-146.45811231511627,0.8777825,1.2472052574157715,7.354439735412598,1.5475165843963623
163,15540,-103.18250614708903,-144.1724602800933,0.8769750000000001,1.5810458660125732,7.879929542541504,1.9098455905914307
164,15646,-94.59174145965889,-144.2956196916006,0.8761358333333333,1.4649982452392578,4.134898662567139,1.7937016487121582
165,15741,-292.0543921556885,-145.67870856719364,0.87538375,1.7420750856399536,5.3248090744018555,2.044891834259033
166,15875,-101.60784172640079,-144.79461306048185,0.8743229166666666,1.5923821926116943,9.3818359375,1.868735909461975
167,15945,-77.74881402512413,-145.0760861139095,0.87376875,0.7574032545089722,7.598835468292236,1.0855809450149536
168,16014,-64.24405037048696,-143.2364112210351,0.8732225,2.0577945709228516,3.0053482055664062,2.4569835662841797
169,16142,-72.49141767479259,-142.7705120994612,0.8722091666666667,1.38848876953125,5.637045860290527,1.715442180633545
170,16290,-81.63872090807547,-142.61315285919974,0.8710375,0.9100106358528137,6.368695259094238,1.2178566455841064
171,16374,-97.98364846860886,-142.00960436873666,0.8703725,2.2396273612976074,3.7445781230926514,2.586777448654175
172,16473,-138.26755362997636,-143.10482640831455,0.86958875,0.5659511089324951,6.776389122009277,0.8955068588256836
173,16607,-126.09703422441507,-143.14712391644153,0.8685279166666666,1.2678735256195068,10.257682800292969,1.5612304210662842
174,16721,11.866581302726729,-140.52425606756918,0.8676254166666667,0.8647243976593018,12.68268871307373,1.1768500804901123
175,16811,-108.59481375311915,-141.59814710683503,0.8669129166666667,1.0978001356124878,11.573710441589355,1.4020394086837769
176,16913,-252.71866197245154,-142.84283570102096,0.8661054166666666,4.115269184112549,3.343003988265991,4.414985656738281
177,17019,-144.91727215328237,-141.20699173520185,0.86526625,0.7562904357910156,12.345556259155273,1.1262298822402954
178,17091,-80.83873447565122,-140.85349855076672,0.8646962499999999,3.487855911254883,5.400252342224121,3.829578399658203
179,17185,-107.61915144878367,-140.8320312621761,0.8639520833333334,2.384341239929199,2.79605770111084,2.7278993129730225
180,17280,-116.6782722702844,-140.9110324506452,0.8632,0.8454151153564453,11.46037483215332,1.158820390701294
181,17352,-79.88249365933638,-140.43874469217286,0.86263,5.490449905395508,6.548467636108398,5.789180755615234
182,17432,-136.09900157575498,-141.01871544284484,0.8619966666666667,0.3884642422199249,8.334306716918945,0.6960933804512024
183,17509,-63.95822432672067,-139.81518677094505,0.8613870833333334,0.5220835208892822,9.492940902709961,0.8085871934890747
184,17616,-93.38100301850999,-137.51031655493472,0.86054,0.25829824805259705,17.015705108642578,0.5432443618774414
185,17755,-62.47456383469556,-134.95773221469338,0.8594395833333334,0.6516318321228027,9.798358917236328,0.9659087061882019
186,17876,-71.94924163221344,-132.35475858990182,0.8584816666666667,2.154892921447754,12.993289947509766,2.469174861907959
187,17991,-165.5334285568484,-132.73146942152323,0.85757125,0.6042107343673706,10.881324768066406,0.9157280921936035
188,18066,-47.76717655803021,-129.1397735444947,0.8569775,0.3010636568069458,15.073895454406738,0.6413064002990723
189,18138,-106.2860025815968,-126.95262912068765,0.8564075,4.208256244659424,9.1416597366333,4.562129974365234
190,18283,-94.89807525900301,-126.61102508716786,0.8552595833333333,2.7684166431427,14.482177734375,3.0903093814849854
191,18413,-155.2097372434235,-127.22043829515178,0.8542304166666667,1.594515323638916,9.206613540649414,1.9344348907470703
192,18507,-67.72298260232131,-126.52041820170217,0.85348625,2.2586541175842285,10.817525863647461,2.596414089202881
193,18603,-19.69670532562138,-127.21140186847711,0.85272625,0.7119055390357971,10.746203422546387,1.0065879821777344
194,18662,-107.88193171985502,-126.2881366041531,0.8522591666666667,1.725571632385254,8.058746337890625,2.0162878036499023
195,18727,-101.03445684913964,-126.10027015592037,0.8517445833333334,0.7880257964134216,13.346324920654297,1.117748737335205
196,18797,-69.37136946645616,-126.07953578841607,0.8511904166666666,0.61786949634552,14.192996978759766,0.9209882616996765
197,18876,-82.65879521234393,-125.35049020748285,0.850565,0.43371936678886414,14.592470169067383,0.7356274127960205
198,18985,-83.87207389598643,-123.67555450249445,0.8497020833333333,4.457022190093994,2.3798775672912598,4.778312683105469
199,19053,-74.90303925741034,-123.87941621789327,0.84916375,0.9974128007888794,12.493085861206055,1.371124267578125
200,19178,-58.49341164329033,-122.03916931185455,0.8481741666666667,1.6095590591430664,13.68035888671875,1.915140151977539
201,19259,-66.82079159816868,-121.6615547258291,0.8475329166666666,0.35054442286491394,12.181675910949707,0.6482104063034058
202,19371,-205.38874523546153,-121.06836116600508,0.84664625,4.0230560302734375,12.54401969909668,4.335752964019775
203,19453,-141.92056287618004,-121.71869064457866,0.8459970833333333,1.1986663341522217,8.627481460571289,1.5023434162139893
204,19564,-71.49822492735244,-121.3255547580626,0.8451183333333333,0.22659389674663544,14.834272384643555,0.5426369905471802
205,19686,-166.0417626813873,-119.98534162990936,0.8441525,0.5097451210021973,14.938362121582031,0.8164754509925842
206,19779,-101.81794575243606,-120.21852829210945,0.84341625,2.691753387451172,12.221959114074707,2.9831037521362305
207,19916,-127.96866661299075,-118.36452947565664,0.8423316666666667,1.5505366325378418,7.357911586761475,1.8631408214569092
208,19991,-33.680104021250145,-117.3683236305798,0.8417379166666666,0.2808397114276886,16.647113800048828,0.6011227369308472
209,20124,-126.58948005021679,-117.47945908436493,0.840685,1.3186674118041992,16.010604858398438,1.6090474128723145
210,20180,-147.63214402029757,-117.54361863801411,0.8402416666666667,0.9514726400375366,14.666497230529785,1.3052208423614502
211,20302,-83.04234583668742,-116.62765961304017,0.8392758333333333,0.3527984023094177,12.160795211791992,0.6770104169845581
212,20376,-101.40966734525811,-116.14689596823283,0.8386899999999999,0.453299343585968,13.30915641784668,0.736976146697998
213,20483,-68.52665989925381,-115.76951663248992,0.8378429166666667,1.5587005615234375,7.9617486000061035,1.8773335218429565
214,20548,-92.46855652991351,-115.59632998756811,0.8373283333333333,0.5345383286476135,15.366462707519531,0.8364423513412476
215,20614,-93.19360850449641,-113.77284853636695,0.8368058333333334,1.2892307043075562,17.659423828125,1.6289035081863403
216,20720,-70.31235261354794,-113.3638407724854,0.8359666666666667,0.3547533452510834,12.807701110839844,0.6453104019165039
217,20847,-147.09748351667815,-110.16564943396128,0.83496125,1.9277360439300537,9.865571975708008,2.269605875015259
218,20953,-117.89633982890528,-110.00420361706718,0.8341220833333334,1.3563122749328613,14.645817756652832,1.6321706771850586
219,21032,-76.11483791865666,-110.12098177855498,0.8334966666666667,0.45361560583114624,12.475400924682617,0.809109091758728
220,21142,-145.69950099637583,-110.79724367766657,0.8326258333333334,2.347778081893921,18.58821678161621,2.671823501586914
221,21255,-85.28429796527773,-109.53545390786323,0.83173125,1.3849400281906128,17.41893768310547,1.6930651664733887
222,21329,-57.79444496465564,-108.75678068492927,0.8311454166666667,2.7467007637023926,16.43265151977539,3.0655269622802734
223,21392,-158.5451436520642,-109.7923904817772,0.8306466666666666,0.439901202917099,14.803084373474121,0.7301860451698303
224,21452,-184.81011720634646,-110.7207265763539,0.8301716666666668,0.4588125944137573,20.339454650878906,0.8265333771705627
225,21566,-93.59720148313086,-110.41737980872169,0.8292691666666667,3.9411187171936035,16.734119415283203,4.22816276550293
226,21658,-78.71018836850463,-110.66452356878263,0.8285408333333333,1.0052613019943237,13.650179862976074,1.2886431217193604
227,21741,-131.49142954015417,-110.7227940320763,0.82788375,0.7641688585281372,12.361888885498047,1.107122778892517
228,21797,-59.30457418182186,-110.14980412403145,0.8274404166666667,1.4356647729873657,14.370529174804688,1.7493269443511963
229,21872,-91.25453707351066,-109.84972843788421,0.8268466666666667,0.4824688136577606,15.681621551513672,0.7840073704719543
230,21976,-83.85749352173015,-109.20982229383382,0.8260233333333333,4.338106155395508,7.9908928871154785,4.6438751220703125
231,22040,-54.204924795862254,-108.6623639711405,0.8255166666666667,2.1907577514648438,15.354280471801758,2.5201754570007324
232,22141,-62.40076665870799,-108.46597854912083,0.8247170833333334,0.6029848456382751,19.241825103759766,0.9280495643615723
233,22238,-89.59040007370733,-108.41694238303897,0.8239491666666667,2.2406857013702393,15.528096199035645,2.5801515579223633
234,22331,-75.72524710639692,-107.13404546871384,0.8232129166666666,3.571852207183838,16.206071853637695,3.9292941093444824
235,22482,-3.1127102742406834,-106.12439885671647,0.8220175000000001,1.2468845844268799,17.07595443725586,1.5826959609985352
236,22623,-77.16427631621252,-103.47277613508082,0.82090125,1.0573928356170654,14.280549049377441,1.3650572299957275
237,22736,-124.81459847179217,-103.49586471069142,0.8200066666666667,2.865267038345337,17.684921264648438,3.1908512115478516
238,22823,-60.47825567385013,-102.90849803987139,0.8193179166666666,6.800004959106445,15.614579200744629,7.144952774047852
239,22898,-63.85015095270651,-100.16755427414702,0.8187241666666667,0.41221219301223755,18.14071273803711,0.7344130277633667
240,22979,-94.38177567622513,-100.68578352188214,0.8180829166666667,3.356125593185425,6.493513107299805,3.6615214347839355
241,23083,-82.70941417768037,-101.1516081258948,0.8172595833333334,1.550371766090393,18.595760345458984,1.8906327486038208
242,23155,-23.099696929087656,-100.46731021661752,0.8166895833333333,7.877089023590088,11.832938194274902,8.17612361907959
243,23283,-72.6058452569612,-99.56362074067594,0.81567625,0.5889016389846802,16.638256072998047,0.8998896479606628
244,23412,-60.443217879129065,-98.67965100094776,0.814655,0.9833658933639526,17.578472137451172,1.3382723331451416
245,23495,-65.42852066650732,-98.08176422981582,0.8139979166666667,1.8781957626342773,19.463306427001953,2.2435436248779297
246,23574,-39.89994470981955,-97.78627891642725,0.8133725,3.3987913131713867,21.738555908203125,3.7531630992889404
247,23665,-88.9543336464313,-96.53189359062564,0.8126520833333333,6.54604959487915,11.562606811523438,6.8917036056518555
248,23792,-53.469472998271044,-96.37519249113888,0.8116466666666666,2.6428184509277344,19.237503051757812,2.9879863262176514
249,23919,-65.38607635677226,-96.3721402720805,0.81064125,1.1147688627243042,13.466323852539062,1.4396162033081055
250,24012,-107.38458168894958,-96.66241436753945,0.809905,1.8295156955718994,19.397817611694336,2.1777892112731934
251,24147,-71.04400846665524,-96.33243133399279,0.80883625,1.3909087181091309,17.220577239990234,1.7120718955993652
252,24234,-78.07799846258679,-95.47407126129812,0.8081475,1.7610937356948853,19.236604690551758,2.0784122943878174
253,24312,-84.83641419812899,-95.31561433645064,0.80753,0.5019810795783997,27.14655303955078,0.8456582427024841
254,24444,-41.86487832796699,-95.54776943397924,0.806485,2.1239914894104004,17.023029327392578,2.4646177291870117
255,24529,-86.98805344346422,-94.67378840602021,0.8058120833333333,1.6645300388336182,15.829558372497559,1.9971227645874023
256,24637,-102.79239267117555,-94.73552228424523,0.8049570833333333,1.452286958694458,18.256637573242188,1.8379862308502197
257,24761,3.698823293786276,-94.43543024783283,0.8039754166666666,0.7246823310852051,20.680679321289062,1.0420149564743042
258,24854,-36.3433905893947,-93.81696078004396,0.8032391666666667,2.1119496822357178,17.87759780883789,2.4505534172058105
259,24922,-83.06136789193128,-91.67492107274185,0.8027008333333333,0.2811347246170044,23.555641174316406,0.5817919969558716
